recency	history_segment	history	mens	womens	zip_code	newbie	channel_phone	channel_web	segment_mens	segment_womens	visit	conversion	spend	history_norm
10	275	310.4	0	1	1	0	0	1	1	0	0	0	0.0	5.833919017509439
6	275	288.79	1	1	2	0	0	1	1	0	1	0	0.0	5.759343010717885
10	425	397.69	1	0	2	0	1	0	1	0	1	0	0.0	6.090256515835406
11	275	267.12	0	1	2	1	1	0	1	0	0	0	0.0	5.678766793137931
1	50	36.69	0	1	3	1	0	1	1	0	0	0	0.0	3.6402134016228844
1	150	114.49	0	1	2	1	0	1	1	0	0	0	0.0	4.805926752398083
7	50	29.99	1	0	1	1	0	1	1	0	0	0	0.0	3.434456884946614
1	875	792.15	1	1	2	1	1	0	1	0	1	1	32.17	6.804973678053221
3	275	249.32	1	1	2	0	1	0	1	0	1	0	0.0	5.607560175566358
4	275	220.2	0	1	3	0	0	1	1	0	0	0	0.0	5.479385814554107
4	50	29.99	0	1	1	1	0	1	1	0	0	0	0.0	3.434456884946614
3	50	86.68	1	0	2	1	0	1	1	0	0	0	0.0	4.5201742527885935
8	150	126.22	1	0	3	0	1	0	1	0	0	0	0.0	4.9061991591888
9	275	213.11	1	0	2	0	1	1	1	0	0	0	0.0	5.445626336228342
9	150	145.82	1	0	2	0	1	0	1	0	0	0	0.0	5.054694569117157
4	50	59.03	0	1	3	0	0	1	1	0	1	1	62.9	4.126411864514871
2	50	29.99	0	1	3	0	0	1	1	0	0	0	0.0	3.434456884946614
12	50	29.99	0	1	3	1	0	1	1	0	0	0	0.0	3.434456884946614
2	275	255.71	1	0	2	0	1	0	1	0	0	0	0.0	5.63368782342918
8	425	454.83	1	0	2	0	0	1	1	0	1	0	0.0	6.229279799877492
10	275	348.22	0	1	3	0	1	1	1	0	0	0	0.0	5.952801993807
10	275	325.42	0	1	3	1	1	1	1	0	0	0	0.0	5.882771508336854
6	150	101.77	1	0	1	1	1	0	1	0	0	0	0.0	4.6849293337531455
3	275	216.25	1	0	3	0	0	1	1	0	0	0	0.0	5.460713324954343
11	50	29.99	1	0	2	0	0	1	1	0	1	0	0.0	3.434456884946614
7	275	259.23	1	0	2	0	1	0	1	0	0	0	0.0	5.6478045857078945
2	50	35.47	1	0	2	0	0	1	1	0	0	0	0.0	3.60568938205736
12	50	29.99	1	0	3	1	1	0	1	0	0	0	0.0	3.434456884946614
1	275	230.03	0	1	2	0	1	0	1	0	0	0	0.0	5.524446033305595
10	275	301.01	0	1	3	0	1	0	1	0	1	0	0.0	5.802169315892404
11	50	81.14	1	0	3	0	1	0	1	0	0	0	0.0	4.452417140026558
10	150	190.31	0	1	3	0	0	1	1	0	0	0	0.0	5.32895421385333
8	50	55.49	0	1	1	1	1	0	1	0	0	0	0.0	4.0631074914976075
10	50	29.99	0	1	1	1	1	0	1	0	0	0	0.0	3.434456884946614
1	875	982.75	0	1	3	1	1	1	1	0	0	0	0.0	7.029184263669836
5	625	587.16	0	1	3	1	1	0	1	0	0	0	0.0	6.494028985255295
9	50	90.93	0	1	1	1	1	0	1	0	0	0	0.0	4.569296495695041
1	50	29.99	1	0	1	0	0	1	1	0	0	0	0.0	3.434456884946614
9	50	35.89	1	0	2	0	1	0	1	0	0	0	0.0	3.617706172827096
6	275	218.35	0	1	3	1	0	1	1	0	0	0	0.0	5.47068229177275
10	50	68.35	1	0	1	0	1	0	1	0	0	0	0.0	4.276562120844124
9	50	74.16	1	0	3	1	0	1	1	0	0	0	0.0	4.360178650961219
3	150	143.19	0	1	2	1	1	0	1	0	0	0	0.0	5.035964063624821
11	50	45.84	1	0	3	1	0	1	1	0	1	0	0.0	3.867689788805764
3	50	29.99	0	1	3	0	0	1	1	0	0	0	0.0	3.434456884946614
1	875	819.96	0	1	3	1	0	1	1	0	0	0	0.0	6.840837100374601
1	425	385.47	0	1	2	0	0	1	1	0	0	0	0.0	6.057953067742734
7	50	48.47	1	0	1	1	1	0	1	0	1	0	0.0	3.9247321658413843
2	1000	1351.46	0	1	1	1	0	1	1	0	0	0	0.0	7.3609988390829
1	425	399.45	0	1	2	1	1	0	1	0	0	0	0.0	6.094827569700762
10	625	675.87	1	1	2	1	1	1	1	0	0	0	0.0	6.640064832955147
11	50	96.51	1	0	3	1	0	1	1	0	0	0	0.0	4.630434132525744
9	150	127.41	0	1	3	0	0	1	1	0	0	0	0.0	4.91584892882699
10	50	29.99	0	1	2	1	1	0	1	0	0	0	0.0	3.434456884946614
2	425	366.26	0	1	2	0	1	1	1	0	0	0	0.0	6.005053783268838
3	1000	1234.86	1	1	1	1	0	1	1	0	0	0	0.0	7.266962510919401
6	875	788.76	1	0	3	1	1	1	1	0	1	0	0.0	6.800516633965763
4	275	219.68	0	1	3	0	0	1	1	0	1	0	0.0	5.476946786359138
7	625	614.57	1	0	2	1	0	1	1	0	0	0	0.0	6.54137061440864
6	275	288.62	0	1	3	0	1	1	1	0	1	1	102.84	5.758734604039098
4	50	29.99	0	1	2	0	0	1	1	0	0	0	0.0	3.434456884946614
10	50	29.99	0	1	2	0	1	0	1	0	0	0	0.0	3.434456884946614
3	50	64.43	1	0	2	1	1	0	1	0	0	0	0.0	4.216052569846076
1	50	96.4	1	0	1	1	1	0	1	0	1	0	0.0	4.629263233148356
2	50	29.99	0	1	2	0	1	0	1	0	0	0	0.0	3.434456884946614
3	425	423.12	0	1	2	0	0	1	1	0	1	0	0.0	6.154429530872906
1	425	457.23	1	1	2	0	1	0	1	0	0	0	0.0	6.234731901478375
11	150	108.01	0	1	3	1	0	1	1	0	1	0	0.0	4.746057200621608
1	625	681.66	1	0	2	1	0	1	1	0	1	0	0.0	6.648922179956725
12	150	183.87	0	1	3	1	1	0	1	0	0	0	0.0	5.2934737024562
4	275	243.46	0	1	3	0	0	1	1	0	1	0	0.0	5.583007605893411
12	150	198.7	0	1	3	0	1	0	1	0	0	0	0.0	5.3734283415921995
3	50	29.99	0	1	3	1	1	0	1	0	0	0	0.0	3.434456884946614
5	150	147.61	1	0	1	0	1	0	1	0	0	0	0.0	5.0672515904860305
9	425	370.94	1	1	3	0	1	1	1	0	0	0	0.0	6.018191139073869
11	425	375.4	1	0	3	1	1	0	1	0	0	0	0.0	6.030558464832724
6	50	68.06	1	0	1	0	0	1	1	0	0	0	0.0	4.272205342820747
10	50	91.59	0	1	2	1	0	1	1	0	0	0	0.0	4.5767194737416075
1	875	782.02	1	0	3	1	1	1	1	0	0	0	0.0	6.791598278406729
5	425	472.35	0	1	2	1	1	0	1	0	0	0	0.0	6.268439343427985
5	875	779.99	1	0	1	1	1	1	1	0	0	0	0.0	6.788897207128652
2	625	572.19	0	1	3	1	1	1	1	0	1	0	0.0	6.4672368351312155
7	150	156.81	0	1	1	0	0	1	1	0	0	0	0.0	5.129491751083691
11	50	65.66	1	0	2	1	1	0	1	0	0	0	0.0	4.235424287356966
11	50	57.34	0	1	2	0	1	0	1	0	0	0	0.0	4.096675305919862
10	50	84.91	0	1	1	0	0	1	1	0	0	0	0.0	4.499006019289305
6	275	314.76	0	1	2	1	0	1	1	0	0	0	0.0	5.848337872280524
9	150	166.23	0	1	2	1	1	0	1	0	0	0	0.0	5.189566284552181
9	50	29.99	0	1	3	0	1	0	1	0	0	0	0.0	3.434456884946614
2	150	187.96	1	0	3	0	0	1	1	0	0	0	0.0	5.316147408580642
6	275	206.3	1	0	2	1	1	0	1	0	0	0	0.0	5.412131779807414
5	425	357.25	1	0	2	1	1	1	1	0	0	0	0.0	5.97928480603108
6	50	86.58	1	0	3	1	0	1	1	0	1	0	0.0	4.518989810058729
11	275	203.97	1	1	3	0	0	1	1	0	1	0	0.0	5.400418901679733
3	150	114.27	1	0	3	1	0	1	1	0	0	0	0.0	4.803950003469301
5	50	63.02	0	1	3	0	0	1	1	0	0	0	0.0	4.193388413749049
12	50	29.99	1	0	3	1	0	1	1	0	0	0	0.0	3.434456884946614
9	50	64.66	0	1	3	0	0	1	1	0	0	0	0.0	4.219702717642476
3	150	148.99	1	0	3	1	1	0	1	0	0	0	0.0	5.076829500512597
2	50	29.99	1	0	1	0	0	1	1	0	0	0	0.0	3.434456884946614
10	50	77.23	0	1	1	0	1	0	1	0	0	0	0.0	4.401767256066261
2	50	81.23	0	1	3	0	0	1	1	0	0	0	0.0	4.45355420790713
10	50	84.77	1	0	2	1	1	0	1	0	0	0	0.0	4.497313017266398
5	275	280.42	0	1	3	1	1	0	1	0	0	0	0.0	5.728956735803563
1	425	442.38	1	1	2	0	1	1	1	0	0	0	0.0	6.200529865792487
9	425	367.17	1	0	3	0	1	0	1	0	0	0	0.0	6.007621290909755
12	50	55.69	1	0	3	0	0	1	1	0	0	0	0.0	4.066789664642588
10	275	248.12	1	1	2	1	1	0	1	0	0	0	0.0	5.602579398775185
6	50	86.14	0	1	2	1	1	0	1	0	0	0	0.0	4.513762051957816
1	150	179.53	0	1	2	1	0	1	1	0	1	0	0.0	5.2688590296280555
9	50	75.01	1	0	2	0	1	0	1	0	0	0	0.0	4.371862319049926
1	425	406.29	0	1	3	1	0	1	1	0	1	0	0.0	6.112404215010259
9	275	225.54	1	1	3	0	0	1	1	0	0	0	0.0	5.504106522756952
4	150	185.69	0	1	3	0	1	0	1	0	0	0	0.0	5.303624515508541
9	150	126.66	1	0	2	0	0	1	1	0	0	0	0.0	4.909777639669824
9	50	48.98	0	1	3	1	1	0	1	0	1	0	0.0	3.9354365655599017
12	150	104.35	1	0	2	1	1	0	1	0	0	0	0.0	4.710643334301615
2	50	91.07	0	1	1	0	0	1	1	0	0	0	0.0	4.570875533056816
1	275	257.06	0	1	1	0	0	1	1	0	0	0	0.0	5.63912463061231
9	50	29.99	1	0	2	1	0	1	1	0	0	0	0.0	3.434456884946614
12	275	339.48	1	0	3	1	1	0	1	0	0	0	0.0	5.926511240135233
1	150	150.18	0	1	1	0	0	1	1	0	0	0	0.0	5.085018154504399
10	50	29.99	0	1	2	0	1	0	1	0	1	0	0.0	3.434456884946614
12	275	221.76	1	0	2	0	1	1	1	0	0	0	0.0	5.486668687572722
12	275	215.64	0	1	3	0	1	1	1	0	0	0	0.0	5.457799533117736
10	50	39.3	1	0	2	1	0	1	1	0	0	0	0.0	3.710391256454349
11	50	60.93	0	1	3	1	0	1	1	0	1	0	0.0	4.158849117364182
9	50	29.99	0	1	1	0	0	1	1	0	0	0	0.0	3.434456884946614
1	50	71.37	0	1	2	0	1	0	1	0	0	0	0.0	4.320870770438796
3	50	85.19	1	0	1	0	0	1	1	0	0	0	0.0	4.502383713285263
4	50	86.79	0	1	1	0	1	0	1	0	0	0	0.0	4.521475571663891
1	275	273.62	0	1	3	1	1	0	1	0	0	0	0.0	5.703598723876106
9	150	144.8	0	1	2	0	0	1	1	0	0	0	0.0	5.047470446658804
2	50	29.99	1	0	2	1	1	0	1	0	1	0	0.0	3.434456884946614
11	150	176.91	0	1	3	1	0	1	1	0	0	0	0.0	5.253711460851829
2	50	36.59	0	1	2	1	1	0	1	0	0	0	0.0	3.6374268285954234
8	275	248.76	1	1	2	0	1	1	1	0	0	0	0.0	5.605238785985997
1	50	74.89	0	1	3	1	0	1	1	0	0	0	0.0	4.370220863768346
5	425	395.12	1	0	3	0	0	1	1	0	0	0	0.0	6.083545481903592
1	425	428.16	1	0	2	0	1	1	1	0	0	0	0.0	6.1666916463945585
12	50	72.01	0	1	3	0	0	1	1	0	0	0	0.0	4.330021003411965
9	625	705.42	0	1	3	1	1	0	1	0	0	0	0.0	6.684502752602055
1	275	264.94	1	0	2	0	0	1	1	0	0	0	0.0	5.670303826579643
1	275	301.46	1	0	2	0	0	1	1	0	0	0	0.0	5.803713193931965
6	50	78.88	0	1	2	0	1	0	1	0	0	0	0.0	4.423445312482518
1	625	681.86	0	1	3	1	1	1	1	0	0	0	0.0	6.649226795066314
12	150	126.46	0	1	2	0	1	0	1	0	1	0	0.0	4.908152592298402
8	50	29.99	0	1	3	1	0	1	1	0	0	0	0.0	3.434456884946614
2	50	88.22	1	0	3	0	0	1	1	0	0	0	0.0	4.538245077746433
11	275	235.63	1	0	1	0	1	0	1	0	0	0	0.0	5.549267651303784
6	150	196.12	0	1	2	0	1	0	1	0	1	0	0.0	5.35995413134721
3	275	226.37	1	0	3	0	1	1	1	0	0	0	0.0	5.507896544846098
1	425	409.18	1	0	3	0	1	1	1	0	0	0	0.0	6.119742358677531
8	275	236.28	1	1	3	1	1	1	1	0	1	0	0.0	5.552110659435308
11	150	185.59	0	1	2	1	1	0	1	0	0	0	0.0	5.303069351871895
3	50	57.45	0	1	1	1	1	0	1	0	1	0	0.0	4.098637171571851
2	275	204.3	0	1	2	1	0	1	1	0	0	0	0.0	5.4020858692578315
3	150	108.06	0	1	2	1	0	1	1	0	0	0	0.0	4.746532690512514
11	425	481.67	1	1	3	0	1	1	1	0	0	0	0.0	6.288686310479133
12	50	48.16	0	1	3	1	1	0	1	0	0	0	0.0	3.918170712165981
4	150	118.17	0	1	3	0	0	1	1	0	0	0	0.0	4.838443953607112
10	50	29.99	0	1	2	0	0	1	1	0	0	0	0.0	3.434456884946614
3	150	108.38	1	0	1	1	1	0	1	0	0	0	0.0	4.749570655770341
3	50	89.89	1	0	2	1	0	1	1	0	0	0	0.0	4.5574902724060165
5	50	49.36	1	0	3	0	0	1	1	0	0	0	0.0	3.9433405918515265
1	50	74.45	0	1	2	1	1	0	1	0	1	0	0.0	4.364179739838751
6	275	316.79	1	0	3	0	1	0	1	0	0	0	0.0	5.854983618447295
5	275	244.51	0	1	3	0	0	1	1	0	0	0	0.0	5.58744986994572
6	50	70.28	1	0	2	0	1	0	1	0	0	0	0.0	4.3050973497369736
9	275	289.26	1	1	2	1	0	1	1	0	0	0	0.0	5.7610232249685795
1	150	125.62	1	0	2	1	1	0	1	0	0	0	0.0	4.901299373893184
6	50	64.47	1	0	3	0	0	1	1	0	0	0	0.0	4.216688307822186
8	275	210.72	0	1	2	1	0	1	1	0	0	0	0.0	5.433994049346107
6	50	99.48	0	1	3	1	1	0	1	0	0	0	0.0	4.661556797679797
3	50	29.99	1	0	2	1	0	1	1	0	0	0	0.0	3.434456884946614
5	50	29.99	1	0	1	1	0	1	1	0	0	0	0.0	3.434456884946614
9	150	104.26	0	1	2	0	0	1	1	0	1	0	0.0	4.709757025424788
3	50	57.94	1	0	2	1	1	0	1	0	0	0	0.0	4.107331260208499
4	275	302.72	1	1	3	0	0	1	1	0	1	1	29.99	5.8080238934417014
9	150	142.67	0	1	3	0	0	1	1	0	0	0	0.0	5.0322202200326265
7	625	548.74	0	1	3	1	1	0	1	0	0	0	0.0	6.423833898516785
12	275	316.23	1	0	3	0	1	0	1	0	0	0	0.0	5.853154547704623
10	150	112.13	0	1	2	1	0	1	1	0	0	0	0.0	4.784521785404794
9	275	272.39	0	1	2	0	1	0	1	0	1	0	0.0	5.698945066115827
10	150	184.31	0	1	3	0	1	0	1	0	0	0	0.0	5.295936871572476
2	50	64.99	1	0	2	0	0	1	1	0	0	0	0.0	4.224917401165906
1	150	150.19	1	0	2	0	0	1	1	0	0	0	0.0	5.085086693038033
6	875	833.65	1	1	2	1	0	1	1	0	0	0	0.0	6.858049705195056
6	625	500.4	0	1	2	1	0	1	1	0	0	0	0.0	6.328223702325744
12	50	49.3	1	0	3	0	1	0	1	0	0	0	0.0	3.942096618218225
2	150	173.87	1	0	3	1	1	0	1	0	0	0	0.0	5.235853587291487
3	50	68.56	0	1	2	0	1	0	1	0	0	0	0.0	4.279705571356263
10	50	91.18	0	1	3	1	0	1	1	0	0	0	0.0	4.572114513109108
11	50	40.7	0	1	2	1	1	0	1	0	1	0	0.0	3.746147964653728
1	50	29.99	0	1	2	0	0	1	1	0	0	0	0.0	3.434456884946614
10	275	246.64	1	1	2	1	1	0	1	0	0	0	0.0	5.596403351917313
2	625	693.85	0	1	2	1	0	1	1	0	0	0	0.0	6.667328040338063
10	50	29.99	0	1	2	0	0	1	1	0	1	0	0.0	3.434456884946614
1	150	152.01	0	1	3	0	0	1	1	0	0	0	0.0	5.097485751843626
7	275	242.12	0	1	2	1	1	0	1	0	0	0	0.0	5.577310683231154
9	275	200.04	0	1	2	1	1	0	1	0	0	0	0.0	5.380358098588121
6	275	323.18	1	0	3	1	0	1	1	0	0	0	0.0	5.875629941251443
1	150	176.59	0	1	2	0	0	1	1	0	0	0	0.0	5.251846111236664
10	50	29.99	1	0	3	0	0	1	1	0	0	0	0.0	3.434456884946614
2	1000	1153.16	0	1	3	1	1	1	1	0	1	0	0.0	7.195654281862209
3	275	252.92	0	1	3	0	1	0	1	0	0	0	0.0	5.622360742383346
10	50	47.76	1	0	2	1	1	0	1	0	0	0	0.0	3.909641995062695
10	50	56.35	0	1	3	0	1	0	1	0	0	0	0.0	4.078848227283576
2	150	197.12	0	1	2	1	0	1	1	0	1	0	0.0	5.365197493079156
3	275	331.61	1	0	2	0	1	0	1	0	0	0	0.0	5.902255201769994
6	275	200.27	1	0	3	0	1	0	1	0	1	0	0.0	5.381542892146203
9	50	41.85	0	1	2	0	0	1	1	0	0	0	0.0	3.7746163466067024
11	50	51.31	0	1	3	1	0	1	1	0	0	0	0.0	3.9829720389064
6	50	49.09	0	1	1	1	0	1	1	0	1	0	0.0	3.937730825596505
3	150	182.65	0	1	2	0	0	1	1	0	0	0	0.0	5.28661323103172
9	50	67.13	1	0	1	1	0	1	1	0	0	0	0.0	4.258108052248578
1	50	30.39	0	1	1	1	0	1	1	0	0	0	0.0	3.4479696275586273
1	625	716.38	1	1	1	1	1	1	1	0	1	1	172.74	6.7005155949356014
8	150	185.2	1	0	2	1	1	0	1	0	0	0	0.0	5.300901368235447
5	50	29.99	1	0	3	0	0	1	1	0	0	0	0.0	3.434456884946614
2	625	683.85	1	1	3	1	1	1	1	0	1	0	0.0	6.6522528852674885
8	150	131.08	0	1	2	0	0	1	1	0	0	0	0.0	4.945054537902962
9	50	95.51	0	1	3	1	1	0	1	0	0	0	0.0	4.619740446680699
4	50	60.53	1	0	3	0	1	0	1	0	1	0	0.0	4.15210460845887
6	50	29.99	0	1	3	0	1	0	1	0	0	0	0.0	3.434456884946614
10	150	171.19	0	1	2	0	0	1	1	0	0	0	0.0	5.219851087442864
1	50	36.27	0	1	3	0	0	1	1	0	0	0	0.0	3.628458638690416
5	625	652.17	0	1	2	1	1	1	1	0	0	0	0.0	6.603005314076378
1	50	29.99	0	1	3	0	1	0	1	0	1	0	0.0	3.434456884946614
3	625	744.26	1	1	1	1	1	1	1	0	0	0	0.0	6.740176012113455
9	275	235.97	0	1	2	1	1	0	1	0	0	0	0.0	5.550755734462257
6	50	69.92	0	1	2	0	1	0	1	0	0	0	0.0	4.299834304356676
10	275	208.21	0	1	1	0	1	0	1	0	0	0	0.0	5.421635639304598
10	275	216.08	1	1	1	0	0	1	1	0	0	0	0.0	5.459902106779537
6	150	111.27	1	0	2	0	1	0	1	0	0	0	0.0	4.776610140770197
10	150	198.63	1	0	2	1	1	0	1	0	0	0	0.0	5.373065063507023
2	275	221.51	0	1	3	1	0	1	1	0	0	0	0.0	5.485504994500566
3	150	135.62	0	1	3	0	0	1	1	0	1	0	0.0	4.980078704830371
2	150	110.72	1	0	2	0	0	1	1	0	0	0	0.0	4.771518430855903
11	150	108.72	1	0	3	1	1	0	1	0	0	0	0.0	4.752788737819452
4	150	108.98	0	1	1	1	1	0	1	0	0	0	0.0	4.7552428799327195
6	625	579.9	1	0	3	1	1	1	1	0	0	0	0.0	6.481121489022136
10	150	119.42	0	1	3	1	0	1	1	0	0	0	0.0	4.849260522896057
2	50	29.99	0	1	1	1	1	0	1	0	1	0	0.0	3.434456884946614
2	1000	1426.46	1	1	2	1	1	1	1	0	1	0	0.0	7.417312363794798
12	150	133.15	1	0	2	1	0	1	1	0	0	0	0.0	4.961170902849117
3	150	166.81	0	1	2	0	0	1	1	0	0	0	0.0	5.193153704062781
6	50	85.48	1	0	2	1	0	1	1	0	0	0	0.0	4.505870423094995
4	50	63.31	0	1	2	0	1	0	1	0	1	0	0.0	4.1980907409950134
8	50	29.99	0	1	3	1	1	0	1	0	0	0	0.0	3.434456884946614
8	50	78.95	1	0	3	0	1	0	1	0	0	0	0.0	4.424354989166716
2	275	253.29	1	1	3	0	1	1	1	0	0	0	0.0	5.623870025054853
6	50	77.22	0	1	2	0	1	0	1	0	0	0	0.0	4.40163447492943
1	150	148.41	1	0	3	0	1	0	1	0	1	0	0.0	5.072814791871348
7	425	350.62	1	0	2	0	0	1	1	0	0	0	0.0	5.959906647270356
3	275	208.32	0	1	2	1	1	1	1	0	0	0	0.0	5.422180339082424
11	625	746.94	0	1	2	1	1	0	1	0	0	0	0.0	6.7439102902581585
9	625	544.67	1	1	3	1	0	1	1	0	0	0	0.0	6.416113441767082
6	150	138.55	1	0	1	0	1	0	1	0	0	0	0.0	5.0020687792193375
11	625	621.17	0	1	2	1	0	1	1	0	0	0	0.0	6.552456164753208
5	50	38.14	0	1	3	0	0	1	1	0	0	0	0.0	3.679791437228844
5	50	78.71	1	0	3	1	1	0	1	0	0	0	0.0	4.421232751902345
5	275	334.19	1	1	2	0	1	0	1	0	0	0	0.0	5.910269479764974
2	150	181.09	0	1	1	1	1	0	1	0	0	0	0.0	5.277774146037879
6	150	130.03	1	0	3	1	0	1	1	0	0	0	0.0	4.936782578222107
6	50	98.76	0	1	2	1	0	1	1	0	0	0	0.0	4.654097584935885
10	50	29.99	0	1	2	1	1	0	1	0	0	0	0.0	3.434456884946614
11	150	163.32	0	1	2	0	0	1	1	0	0	0	0.0	5.171377377841953
5	150	172.67	0	1	3	1	1	0	1	0	0	0	0.0	5.228718828075385
10	50	76.99	1	0	2	1	1	0	1	0	0	0	0.0	4.398575781042267
8	50	69.52	1	0	2	0	0	1	1	0	0	0	0.0	4.29395478457056
5	50	29.99	0	1	2	0	1	0	1	0	0	0	0.0	3.434456884946614
3	50	89.19	0	1	3	1	1	0	1	0	0	0	0.0	4.5494670601248215
10	150	180.8	0	1	2	1	0	1	1	0	1	0	0.0	5.276122641155294
3	50	29.99	0	1	1	1	1	0	1	0	1	0	0.0	3.434456884946614
10	50	67.11	0	1	2	0	1	0	1	0	0	0	0.0	4.257802756427183
3	150	151.54	1	0	2	0	0	1	1	0	0	0	0.0	5.09429799106733
10	150	113.22	1	0	2	1	0	1	1	0	0	0	0.0	4.794463091315484
12	150	148.09	0	1	3	0	1	0	1	0	0	0	0.0	5.070593097528698
1	875	786.93	1	0	2	1	1	1	1	0	1	0	0.0	6.798102696953785
12	50	29.99	1	0	3	0	1	0	1	0	0	0	0.0	3.434456884946614
10	275	218.05	1	1	2	1	0	1	1	0	0	0	0.0	5.469264004627789
9	50	57.37	0	1	1	0	1	0	1	0	0	0	0.0	4.097210731036651
7	150	106.24	0	1	2	1	0	1	1	0	0	0	0.0	4.7290823180628205
11	150	169.66	0	1	2	0	0	1	1	0	1	0	0.0	5.210603269842306
2	625	627.19	1	1	3	1	1	1	1	0	1	0	0.0	6.562465881408814
6	50	53.37	0	1	3	0	0	1	1	0	1	0	0.0	4.023244532615238
2	875	853.89	0	1	3	1	1	1	1	0	0	0	0.0	6.882989586810689
2	625	743.06	1	1	2	1	1	0	1	0	1	0	0.0	6.738499611959387
8	275	246.15	1	0	3	0	1	0	1	0	0	0	0.0	5.594350458038192
1	625	691.25	1	1	1	1	0	1	1	0	0	0	0.0	6.6634293832682685
6	150	120.38	0	1	3	0	0	1	1	0	1	0	0.0	4.857491497627506
6	50	62.85	1	0	3	1	0	1	1	0	0	0	0.0	4.1906218645397715
8	50	29.99	0	1	3	1	0	1	1	0	0	0	0.0	3.434456884946614
10	50	55.89	0	1	2	0	1	0	1	0	0	0	0.0	4.070458713682972
5	50	29.99	0	1	2	1	0	1	1	0	0	0	0.0	3.434456884946614
8	275	236.45	1	1	2	1	0	1	1	0	0	0	0.0	5.552852932635254
11	425	431.61	0	1	3	0	0	1	1	0	0	0	0.0	6.1750028947017634
9	50	29.99	0	1	2	0	1	0	1	0	0	0	0.0	3.434456884946614
10	275	227.7	1	0	3	0	0	1	1	0	1	0	0.0	5.513940999587607
9	275	234.2	1	0	3	1	0	1	1	0	0	0	0.0	5.542985488245877
9	50	95.7	1	0	3	1	1	0	1	0	0	0	0.0	4.621780786666641
9	150	108.25	0	1	3	0	0	1	1	0	0	0	0.0	4.748337559342446
8	50	77.33	0	1	3	1	1	0	1	0	0	0	0.0	4.403094128067632
4	275	240.49	1	0	1	0	0	1	1	0	1	0	0.0	5.570338436111843
5	425	408.0	1	0	2	0	1	1	1	0	0	0	0.0	6.116752405542356
7	275	242.44	0	1	2	1	0	1	1	0	0	0	0.0	5.5786739863657715
10	50	82.33	0	1	2	1	1	0	1	0	0	0	0.0	4.4673513775889395
10	50	72.06	0	1	3	0	0	1	1	0	0	0	0.0	4.330732456702371
1	50	29.99	1	0	1	0	1	0	1	0	0	0	0.0	3.434456884946614
11	875	828.91	1	1	1	1	1	1	1	0	0	0	0.0	6.852122061201975
11	50	88.45	1	0	2	0	1	0	1	0	0	0	0.0	4.54091701618563
3	275	276.9	1	0	3	0	1	0	1	0	0	0	0.0	5.715907522094969
1	150	104.31	1	0	2	0	1	0	1	0	0	0	0.0	4.710249513111624
4	275	217.18	0	1	2	0	0	1	1	0	0	0	0.0	5.46513997420661
9	50	29.99	0	1	1	1	1	0	1	0	0	0	0.0	3.434456884946614
1	275	283.53	0	1	3	0	0	1	1	0	0	0	0.0	5.740351212276706
5	150	140.74	0	1	3	0	0	1	1	0	0	0	0.0	5.01820517528247
11	275	270.65	1	0	2	0	0	1	1	0	0	0	0.0	5.692326034903481
7	275	338.62	1	0	2	0	0	1	1	0	0	0	0.0	5.923888005427104
10	50	60.87	1	0	3	0	0	1	1	0	0	0	0.0	4.157840252343638
10	50	29.99	0	1	1	1	1	0	1	0	0	0	0.0	3.434456884946614
10	50	41.89	1	0	2	1	1	0	1	0	0	0	0.0	3.77559249783806
2	150	128.89	0	1	2	1	1	0	1	0	0	0	0.0	4.927726060962784
4	425	390.2	0	1	2	0	1	1	1	0	1	0	0.0	6.07057595275085
8	150	174.79	1	0	2	0	1	0	1	0	0	0	0.0	5.241290491884293
12	50	79.66	1	0	2	1	0	1	1	0	0	0	0.0	4.433536656784096
11	150	115.63	1	0	3	1	0	1	1	0	0	0	0.0	4.816109797111194
3	425	466.6	1	0	2	0	0	1	1	0	1	0	0.0	6.255748844412285
10	425	419.15	0	1	3	0	1	1	1	0	0	0	0.0	6.144667999353198
3	875	866.99	1	0	3	1	1	1	1	0	0	0	0.0	6.898820113632008
8	50	29.99	1	0	2	0	1	0	1	0	1	0	0.0	3.434456884946614
12	50	68.36	0	1	2	0	1	0	1	0	0	0	0.0	4.276712026569125
6	150	142.99	1	0	3	1	0	1	1	0	0	0	0.0	5.034525725943661
1	275	204.57	1	1	3	0	1	0	1	0	1	0	0.0	5.403447761824024
10	625	644.59	1	0	2	1	1	0	1	0	0	0	0.0	6.590869423849633
4	50	62.87	1	0	3	1	0	1	1	0	0	0	0.0	4.1909477268160575
1	275	205.82	1	0	3	1	1	1	1	0	0	0	0.0	5.409729620238144
10	425	428.68	1	0	2	0	1	0	1	0	0	0	0.0	6.167948608679374
4	275	213.06	1	0	3	1	0	1	1	0	0	0	0.0	5.445384313994355
5	425	438.98	1	1	2	0	1	0	1	0	0	0	0.0	6.192538573513739
1	625	535.33	1	1	2	1	1	0	1	0	1	0	0.0	6.39817715395384
9	50	83.45	1	0	3	0	0	1	1	0	0	0	0.0	4.481212364653308
4	275	201.49	1	0	2	1	1	1	1	0	0	0	0.0	5.387804916620369
3	150	101.18	0	1	2	0	1	0	1	0	0	0	0.0	4.678957978439926
5	425	492.76	0	1	1	0	1	0	1	0	1	0	0.0	6.312276986696216
8	50	54.94	0	1	3	1	0	1	1	0	0	0	0.0	4.0529130689952435
